zurücktreten,"to step back, resign",,,,,,,,,,
abstellen,"to turn off, shut down, park (ab~)",,,,,,,,,,
abhalten,to keep from (ab~),,,,,,,,,,
befestigen,"to fix, fasten (b~)",,,,,,,,,,
sich bedanken,to thank (sich b~),,,,,,,,,,
die Auflösung,"dissolving, breaking up",,,,,,,,,,
der Anhänger,"supporter, trailer (auto)",,,,,,,,,,
werben,to advertise,,,,,,,,,,
verringern,to reduce (not 'vermindern'),,,,,,,,,,
wertvoll,valuable,,,,,,,,,,
wütend,furious,,,,,,,,,,
die Werbung,advertising,,,,,,,,,,
die Vorlage,"draft, model (not 'Vorbild')",,,,,,,,,,
zumeist,for the most part,,,,,,,,,,
die Aufklärung,"enlightenment, solution",,,,,,,,,,
vertreiben,"to sell, drive out (ver~)",,,,,,,,,,
ausfüllen,to fill out,,,,,,,,,,
die Anzeige,"display, adverisement",,,,,,,,,,
das Virus,virus,,,,,,,,,,
das Vorhaben,"plan, project (V~)",,,,,,,,,,
biegen,"to bend, turn (bi~)",,,,,,,,,,
die Einigung,agreement (E~),,,,,,,,,,
die Einsicht,"view, insight (not 'Einblick')",,,,,,,,,,
erregen,"to arouse, annoy (er~)",,,,,,,,,,
haften,"to be responsible, stick",,,,,,,,,,
extra,"separately, extra",,,,,,,,,,
deutschsprachig,German-speaking,,,,,,,,,,
dastehen,to stand there,,,,,,,,,,
das Bündnis,alliance (Bü~),,,,,,,,,,
der Dialekt,dialect,,,,,,,,,,
der Bube,boy (B~),,,,,,,,,,
flexibel,flexible,,,,,,,,,,
die Gleichung,equation,,,,,,,,,,
erwischen,to catch (er~),,,,,,,,,,
die Geste,gesture,,,,,,,,,,
die Durchführung,carrying out (D~),,,,,,,,,,
die Bestellung,"order, reservation",,,,,,,,,,
fort,"away, gone (f~)",,,,,,,,,,
besorgen,to get/take care (bes~),,,,,,,,,,
das Gedächtnis,memory (G~),,,,,,,,,,
die Burg,castle (B~),,,,,,,,,,
bescheiden,modest,,,,,,,,,,
dauerhaft,lasting (not 'dauernd'),,,,,,,,,,
beschleunigen,to accelerate,,,,,,,,,,
das Gefängnis,prison,,,,,,,,,,
kirchlich,ecclesiastical,,,,,,,,,,
die Mitteilung,"communication, announcement (M~)",,,,,,,,,,
die Meldung,report (M~),,,,,,,,,,
herrlich,marvellous (h~),,,,,,,,,,
die Nahrung,"nourishment, food (N~, short form)",,,,,,,,,,
die Infrastruktur,infrastructure,,,,,,,,,,
der Schein,"light, appearance, certificate",,,,,,,,,,
schleppen,"to tow, carry",,,,,,,,,,
die Philosophie,philosophy,,,,,,,,,,
der Schnitt,cut,,,,,,,,,,
nachfolgend,following,,,,,,,,,,
nachfolgen,"to follow, succeed (n~)",,,,,,,,,,
der Offizier,officer,,,,,,,,,,
der Nebel,fog,,,,,,,,,,
die Mission,mission,,,,,,,,,,
klug,clever,,,,,,,,,,
die Oma,grandma,,,,,,,,,,
der Katalog,catalogue,,,,,,,,,,
hocken,"to squat, crouch",,,,,,,,,,
die Schnittstelle,interface,,,,,,,,,,
nachgehen,"to follow, pursue, be slow (n~)",,,,,,,,,,
die Sehnsucht,longing,,,,,,,,,,
die Schulden,"liabilities, debt",,,,,,,,,,
die Herrschaft,"power, reign (H~)",,,,,,,,,,
die Realisierung,"realisation, implementation (R~)",,,,,,,,,,
abspielen,to play (ab~),,,,,,,,,,
unterbringen,"to put (up), accommodate (u~)",,,,,,,,,,
ablösen,"to take off, come off, peel off (abl~)",,,,,,,,,,
unangenehm,unpleasant,,,,,,,,,,
vorläufig,temporary (not 'vorübergehend'),,,,,,,,,,
das Stadion,stadium,,,,,,,,,,
verfügbar,available (ver~),,,,,,,,,,
der Tipp,"tip, hint (T~)",,,,,,,,,,
die Wurzel,root,,,,,,,,,,
die Wunde,wound,,,,,,,,,,
vergrößern,"to extend, enlarge (ver~)",,,,,,,,,,
stoppen,to stop (s~),,,,,,,,,,
abbilden,"to depict, portray (ab~)",,,,,,,,,,
der Skandal,scandal,,,,,,,,,,
das Wiedersehen,reunion,,,,,,,,,,
abdecken,to cover (ab~),,,,,,,,,,
verkünden,to announce (ver~),,,,,,,,,,
wiedersehen,to see again,,,,,,,,,,
zugunsten,in favour of,,,,,,,,,,
das Zeugnis,"report, testimonial (Z~)",,,,,,,,,,
süß,sweet,,,,,,,,,,
vernichten,to destroy (ver~),,,,,,,,,,
übereinstimmen,"to accord, correspond, agree (ü~)",,,,,,,,,,
verwirren,to confuse,,,,,,,,,,
der Zeuge,witness,,,,,,,,,,
achtzehn,eighteen,,,,,,,,,,
angewiesen,dependent (an~),,,,,,,,,,
die Bundesliga,"(sport) bundesliga, national division",,,,,,,,,,
basieren,to be based (ba~),,,,,,,,,,
abzeichnen,"to stand out, become apparent, draw (ab~)",,,,,,,,,,
der Befehl,"command, order (B~)",,,,,,,,,,
die Bereitschaft,willingness,,,,,,,,,,
der Bogen,"bow, arc, sheet",,,,,,,,,,
die Ehre,honour,,,,,,,,,,
anstrengend,exhausting,,,,,,,,,,
die Anpassung,"adjustment, adaptation",,,,,,,,,,
der Anblick,sight,,,,,,,,,,
abweichen,"to deviate, differ",,,,,,,,,,
sich abspielen,to happen (sich ab~),,,,,,,,,,
behindert,handicapped,,,,,,,,,,
das Arbeitsamt,employment office,,,,,,,,,,
divers,"diverse, various (d~)",,,,,,,,,,
die Droge,drug,,,,,,,,,,
demnächst,"shortly, soon (d~)",,,,,,,,,,
Celsius,Celsius,,,,,,,,,,
die Beschwerde,complaint (B~),,,,,,,,,,
das Anliegen,request (Anl~),,,,,,,,,,
das Eigentum,"property, possession (E~)",,,,,,,,,,
der Anstieg,"rise, increase (An~)",,,,,,,,,,
einmalig,"unique, fantastic",,,,,,,,,,
die Formulierung,formulation,,,,,,,,,,
heutzutage,nowadays,,,,,,,,,,
infolge,as a result of (i~),,,,,,,,,,
das Gelände,"ground, site (G~)",,,,,,,,,,
formal,formal,,,,,,,,,,
klinisch,clinical,,,,,,,,,,
"der Geliebte, die Geliebte",lover,,,,,,,,,,
der Einzelfall,individual case,,,,,,,,,,
entgegenkommen,"to (come to) meet, accommodate (e~)",,,,,,,,,,
kreativ,creative,,,,,,,,,,
gültig,valid,,,,,,,,,,
die Inszenierung,"production, staging",,,,,,,,,,
die Feststellung,"observation, remark (F~)",,,,,,,,,,
die Kiste,"box, crate (Ki~)",,,,,,,,,,
der Knochen,bone,,,,,,,,,,
isolieren,"isolate, insulate",,,,,,,,,,
die Geschwister,siblings,,,,,,,,,,
der Kapitän,captain,,,,,,,,,,
elegant,elegant,,,,,,,,,,
entwerfen,to design (e~),,,,,,,,,,
hinfahren,"to go there, to drive there",,,,,,,,,,
das Gramm,gram,,,,,,,,,,
der Erreger,"(disease) agent, virus, germ",,,,,,,,,,
der Kontext,context (K~),,,,,,,,,,
die Epoche,epoch,,,,,,,,,,
die Show,show,,,,,,,,,,
der Mörder,murderer,,,,,,,,,,
die Mode,fashion,,,,,,,,,,
stetig,constant (ste~),,,,,,,,,,
der Lohn,"wage, pay, reward",,,,,,,,,,
der Magen,stomach,,,,,,,,,,
die Stiftung,"foundation, institute, donation",,,,,,,,,,
das Kunstwerk,work of art,,,,,,,,,,
sexuell,sexual,,,,,,,,,,
schwingen,to swing,,,,,,,,,,
schuldig,guilty,,,,,,,,,,
die Öffnung,"opening, hole (Ö~)",,,,,,,,,,
die Reflexion,reflection,,,,,,,,,,
nunmehr,"now (n~, long form)",,,,,,,,,,
palästinensisch,Palestinian,,,,,,,,,,
meinetwegen,"for me, as far as I'm concerned",,,,,,,,,,
"der Lastkraftwagen, der LKW",truck,,,,,,,,,,
die Rente,pension,,,,,,,,,,
das Lebewesen,living being,,,,,,,,,,
ruhen,to rest,,,,,,,,,,
organisatorisch,organizational,,,,,,,,,,
das Rathaus,town hall,,,,,,,,,,
nützlich,useful,,,,,,,,,,
super,super,,,,,,,,,,
die Partie,game (P~),,,,,,,,,,
vergeblich,futile,,,,,,,,,,
die Zone,zone,,,,,,,,,,
unklar,unclear (unk~),,,,,,,,,,
verwirklichen,"to put into practice, carry out",,,,,,,,,,
verhandeln,to negotiate,,,,,,,,,,
die Wechselwirkung,interaction,,,,,,,,,,
verbrennen,to burn (ver~),,,,,,,,,,
der Zins,(bank) interest,,,,,,,,,,
die Version,version,,,,,,,,,,
die Unterscheidung,"differentiation, distinction (U~)",,,,,,,,,,
veranstalten,to organize (ver~),,,,,,,,,,
der Abbau,"reduction, dismantling, mining",,,,,,,,,,
versagen,to fail (ver~),,,,,,,,,,
anklagen,to accuse (an~),,,,,,,,,,
die Agentur,agency,,,,,,,,,,
die Akademie,academy,,,,,,,,,,
verknüpfen,"to link, tie (v~)",,,,,,,,,,
untereinander,"among (our-)selves, each other",,,,,,,,,,
der Teller,plate,,,,,,,,,,
verzeichnen,"to list, record (ver~)",,,,,,,,,,
tauchen,"to dive, dip",,,,,,,,,,
der Wähler,voter,,,,,,,,,,
übersehen,to overlook,,,,,,,,,,
der Zettel,"piece of paper, note",,,,,,,,,,
die Anfrage,"inquiry, request (Anf~)",,,,,,,,,,
auskommen,"to get by, get on, manage (aus~)",,,,,,,,,,
das Dokument,document,,,,,,,,,,
bürgerlich,"civil, civic",,,,,,,,,,
empfindlich,sensitive,,,,,,,,,,
einschätzen,"to assess, judge (ein~)",,,,,,,,,,
die Aufführung,performance (A~),,,,,,,,,,
der Buchstabe,letter (of the alphabet),,,,,,,,,,
betrieblich,operational,,,,,,,,,,
aufklären,"to clear up, inform (auf~)",,,,,,,,,,
der Ausbau,"extension, consolidation (A~)",,,,,,,,,,
bedauern,"to regret, feel sorry",,,,,,,,,,
beschädigen,to damage (be~),,,,,,,,,,
auftragen,"to apply, serve, instruct (auf~)",,,,,,,,,,
bekämpfen,"to fight, combat (be~)",,,,,,,,,,
aufwachen,to wake up (auf~),,,,,,,,,,
anwesend,present (a~),,,,,,,,,,
ausschalten,"to turn off, switch off (aus~)",,,,,,,,,,
einheimisch,native (ein~),,,,,,,,,,
die Einzelheit,detail (E~),,,,,,,,,,
die Auflage,"edition, condition, plating",,,,,,,,,,
der Bär,bear,,,,,,,,,,
ausscheiden,"to leave, retire, be eliminated (aus~)",,,,,,,,,,
backen,to bake,,,,,,,,,,
befriedigen,to satisfy,,,,,,,,,,
das Bedenken,"concern, doubt (B~)",,,,,,,,,,
die Fusion,"fusion, merger",,,,,,,,,,
fröhlich,cheerful,,,,,,,,,,
das Gleichgewicht,balance,,,,,,,,,,
konventionell,conventional (k~),,,,,,,,,,
die Kurve,curve,,,,,,,,,,
großzügig,generous (g~),,,,,,,,,,
erschließen,"to develop, tap (er~)",,,,,,,,,,
das Labor,laboratory,,,,,,,,,,
der Landkreis,district (L~),,,,,,,,,,
extern,external (e~),,,,,,,,,,
der Finanzminister,finance minister,,,,,,,,,,
heimisch,"indigenous, native, at home (h~)",,,,,,,,,,
formen,to form (f~),,,,,,,,,,
kombinieren,to combine,,,,,,,,,,
der Geruch,smell,,,,,,,,,,
der Führer,"leader, guide (F~)",,,,,,,,,,
kriechen,to crawl,,,,,,,,,,
die Erfüllung,fulfilment,,,,,,,,,,
lenken,"to steer, guide (l~)",,,,,,,,,,
die Kollegin,colleague (female),,,,,,,,,,
erziehen,"to bring up, educate",,,,,,,,,,
jagen,to hunt,,,,,,,,,,
der Komponist,composer,,,,,,,,,,
der Investor,investor,,,,,,,,,,
der Kerl,"fellow, bloke",,,,,,,,,,
letztendlich,ultimately,,,,,,,,,,
der Profi,"pro, professional",,,,,,,,,,
psychologisch,psychological,,,,,,,,,,
das Märchen,fairy tale,,,,,,,,,,
die Pflege,care (P~),,,,,,,,,,
das Regime,regime,,,,,,,,,,
reiten,to ride,,,,,,,,,,
mühsam,"strenuous, laborious",,,,,,,,,,
professionell,professional (p~),,,,,,,,,,
die Plattform,platform,,,,,,,,,,
nördlich,northern,,,,,,,,,,
qualitativ,qualitative,,,,,,,,,,
das Möbel,(piece of) furniture,,,,,,,,,,
das Mittelalter,Middle Ages,,,,,,,,,,
linear,linear,,,,,,,,,,
reichlich,"plenty, plentiful, abundant (r~)",,,,,,,,,,
der Rock,1) skirt; 2) rock music,,,,,,,,,,
der Posten,"post, position",,,,,,,,,,
der Ofen,"oven, stove (O~)",,,,,,,,,,
der Schrank,"cabinet, wardrobe",,,,,,,,,,
das Nerv,nerve,,,,,,,,,,
schwanger,pregnant,,,,,,,,,,
der Rücktritt,resignation,,,,,,,,,,
motivieren,to motivate,,,,,,,,,,
die Moderne,modern age,,,,,,,,,,
der Vorhang,curtain,,,,,,,,,,
untergehen,to go down,,,,,,,,,,
umbringen,to kill (um~),,,,,,,,,,
der Winkel,"angle, corner",,,,,,,,,,
die Unsicherheit,uncertainty,,,,,,,,,,
vermehrt,increased (v~),,,,,,,,,,
der Status,status,,,,,,,,,,
strukturell,structural,,,,,,,,,,
der Topf,pot,,,,,,,,,,
womöglich,possibly (w~),,,,,,,,,,
sozialistisch,socialist,,,,,,,,,,
spazieren,"to stroll, to (go for a) walk (sp~)",,,,,,,,,,
versammeln,"to assemble, gather",,,,,,,,,,
der Tanz,dance,,,,,,,,,,
das Zitat,"quotation, quote",,,,,,,,,,
verzweifeln,to despair,,,,,,,,,,
verdanken,"to owe, have sb to thank for sth",,,,,,,,,,
die Sekretärin,secretary (female),,,,,,,,,,
der Staub,dust,,,,,,,,,,
der Sportler,athlete,,,,,,,,,,
stumm,"dumb, silent",,,,,,,,,,
die Solidarität,solidarity,,,,,,,,,,
die Stabilität,stability,,,,,,,,,,
der Überblick,overview (not 'Übersicht'),,,,,,,,,,
wandeln,"to change, convert (w~)",,,,,,,,,,
das Abenteuer,adventure,,,,,,,,,,
die Allianz,alliance (A~),,,,,,,,,,
die Abgrenzung,"boundary, disassociation",,,,,,,,,,
zusehen,"to look at, watch (zu~)",,,,,,,,,,
beträchtlich,considerable (b~),,,,,,,,,,
aktivieren,"to activate, mobilize",,,,,,,,,,
die Begeisterung,enthusiasm,,,,,,,,,,
berufen,to appoint,,,,,,,,,,
bewältigen,"to cope with, overcome",,,,,,,,,,
der Akteur,"player, actor (A~)",,,,,,,,,,
aufsuchen,"to visit, get to (see), call on (auf~)",,,,,,,,,,
zusammenkommen,"to meet, come together (z~)",,,,,,,,,,
der Ausgleich,"balancing, compensation, change",,,,,,,,,,
zusammenleben,to live together,,,,,,,,,,
abziehen,"to take off, withdraw, subtract (abz~)",,,,,,,,,,
alltäglich,"daily, usual, ordinary (a~)",,,,,,,,,,
zulässig,"allowed, permissible",,,,,,,,,,
die Armut,poverty,,,,,,,,,,
sich bewähren,to prove itself/onself,,,,,,,,,,
der Akt,act,,,,,,,,,,
blühen,to bloom,,,,,,,,,,
beinhalten,"to contain, include (be~)",,,,,,,,,,
der Bezirk,district (B~),,,,,,,,,,
bereitstellen,"to provide, put on, standby (b~)",,,,,,,,,,
ausstellen,"to display, issue, make out",,,,,,,,,,
dauernd,"constant, lasting (not 'dauerhaft')",,,,,,,,,,
sich erholen,"to recover, relax (sich er~)",,,,,,,,,,
einseitig,one-sided,,,,,,,,,,
einverstanden,agreed (not 'einig'),,,,,,,,,,
diskret,"discreet, confidential",,,,,,,,,,
die Eröffnung,opening (E~),,,,,,,,,,
sich erstrecken,"to extend, include (sich er~)",,,,,,,,,,
Dresdner,of Dresden,,,,,,,,,,
die Empfehlung,recommendation,,,,,,,,,,
das Chinesisch,Chinese (language),,,,,,,,,,
der Durchmesser,diameter,,,,,,,,,,
einreichen,to submit (ein~),,,,,,,,,,
erfreuen,"to please, take pleasure (er~)",,,,,,,,,,
die Diagnose,diagnosis,,,,,,,,,,
die Einladung,invitation,,,,,,,,,,
charakteristisch,characteristic,,,,,,,,,,
einschlagen,"to hammer in, smash, choose",,,,,,,,,,
dankbar,grateful,,,,,,,,,,
erschießen,to shoot dead,,,,,,,,,,
ersparen,to spare,,,,,,,,,,
"der Fels, der Felsen",rock (F~),,,,,,,,,,
ertragen,to bear,,,,,,,,,,
detailliert,detailed (d~),,,,,,,,,,
das Dunkel,darkness (short form),,,,,,,,,,
chinesisch,Chinese,,,,,,,,,,
die Großstadt,large city/town,,,,,,,,,,
der Hügel,hill,,,,,,,,,,
mechanisch,mechanical,,,,,,,,,,
fließend,fluent,,,,,,,,,,
gestehen,to confess,,,,,,,,,,
der Hang,"slope, inclination",,,,,,,,,,
gleichwohl,nevertheless (g~),,,,,,,,,,
die Fülle,abundance,,,,,,,,,,
kostenlos,free (of charge),,,,,,,,,,
das Gebirge,"mountains, mountain range",,,,,,,,,,
die Flüssigkeit,liquid,,,,,,,,,,
lauter,"nothing but, just",,,,,,,,,,
löschen,"to put out, delete (l~)",,,,,,,,,,
das Gras,grass,,,,,,,,,,
männlich,male,,,,,,,,,,
das Geschäftsjahr,financial year,,,,,,,,,,
herkömmlich,conventional (h~),,,,,,,,,,
der Ingenieur,engineer,,,,,,,,,,
konfrontieren,to confront,,,,,,,,,,
hinzu,in addition (h~),,,,,,,,,,
das Fräulein,"young lady, miss",,,,,,,,,,
der Kongress,"congress, convention",,,,,,,,,,
der Friedhof,cemetery,,,,,,,,,,
die Front,front,,,,,,,,,,
infizieren,to infect,,,,,,,,,,
medial,by the media,,,,,,,,,,
strahlen,"to beam, shine",,,,,,,,,,
oftmals,often (long form),,,,,,,,,,
die Orientierung,orientation (O~),,,,,,,,,,
schweben,"to float, hover, be in the balance",,,,,,,,,,
der Stolz,pride,,,,,,,,,,
samt,"together with, along with",,,,,,,,,,
physisch,physical (not 'physikalisch'),,,,,,,,,,
sogleich,immediately (sog~),,,,,,,,,,
siebzehn,seventeen,,,,,,,,,,
polnisch,Polish,,,,,,,,,,
präzise,precise,,,,,,,,,,
die Teilnahme,participation (T~),,,,,,,,,,
symbolisch,symbolic,,,,,,,,,,
der Nachweis,"proof, evidence, certificate (N~)",,,,,,,,,,
neunzig,ninety,,,,,,,,,,
der Senat,senate,,,,,,,,,,
der Muskel,muscle,,,,,,,,,,
örtlich,local (ö~),,,,,,,,,,
der Rhythmus,rhythm,,,,,,,,,,
monatlich,monthly,,,,,,,,,,
die Steuerung,"control, steering (S~)",,,,,,,,,,
das Polnisch,Polish (language),,,,,,,,,,
die Rücksicht,consideration (R~),,,,,,,,,,
"der Personenkraftwagen, der PKW","car, auto (P~)",,,,,,,,,,
die Vorsicht,caution,,,,,,,,,,
die Unterlagen,documents,,,,,,,,,,
veranlassen,"to arrange, see to it (ver~)",,,,,,,,,,
telefonieren,to (make a telephone) call,,,,,,,,,,
die Vertretung,"replacement, substitute (V~)",,,,,,,,,,
die Wahrscheinlichkeit,probability,,,,,,,,,,
verpassen,to miss (a scheduled thing),,,,,,,,,,
vorangehen,"to go ahead, make progress",,,,,,,,,,
voraus,"ahead, forward",,,,,,,,,,
vermeintlich,supposed (v~),,,,,,,,,,
die Vereinigung,"organization, association, unification (V~)",,,,,,,,,,
unterschreiben,to sign,,,,,,,,,,
das Universum,universe,,,,,,,,,,
überstehen,"to get over, survive",,,,,,,,,,
trösten,to comfort,,,,,,,,,,
treu,faithful,,,,,,,,,,
die Unterhaltung,"entertainment, conversation",,,,,,,,,,
weitermachen,"to carry on, continue (w~)",,,,,,,,,,
weitergeben,to pass on,,,,,,,,,,
vorig,previous (v~),,,,,,,,,,
die Wange,cheek,,,,,,,,,,
wach,awake,,,,,,,,,,
verhaften,to arrest (ver~),,,,,,,,,,
verkehren,"to run, associate (v~)",,,,,,,,,,
die Volkshochschule,adult education centre,,,,,,,,,,
ärztlich,medical (ä~),,,,,,,,,,
anrichten,"to prepare, cause (an~)",,,,,,,,,,
anstehen,"to queue, line up (an~)",,,,,,,,,,
ausdehnen,"to extend, expand (not 'ausbauen')",,,,,,,,,,
die Anordnung,order (An~),,,,,,,,,,
abschneiden,to cut off,,,,,,,,,,
die Abstimmung,"vote, coordination",,,,,,,,,,
aufschreiben,to write down,,,,,,,,,,
die Ablehnung,"refusal, rejection",,,,,,,,,,
die Zeichnung,drawing,,,,,,,,,,
die Zwiebel,"onion, bulb",,,,,,,,,,
die Zunahme,increase (Zun~),,,,,,,,,,
aufrufen,to call out/up,,,,,,,,,,
alternativ,alternative,,,,,,,,,,
der Aufsatz,essay,,,,,,,,,,
anordnen,"to order, arrange (an~)",,,,,,,,,,
die Anregung,"stimulus, idea (A~)",,,,,,,,,,
aufspringen,"to jump up, burst open",,,,,,,,,,
abheben,"to lift off, withdraw",,,,,,,,,,
aufwendig,"expensive, costly, extravagant",,,,,,,,,,
zustehen,to be entitled,,,,,,,,,,
das Werkzeug,tool (W~),,,,,,,,,,
zulegen,"to put on, get oneself sth (zu~)",,,,,,,,,,
allenfalls,at most (a~),,,,,,,,,,
agieren,to act,,,,,,,,,,
der Betrachter,observer (Bet~),,,,,,,,,,
der Backofen,oven (B~),,,,,,,,,,
beabsichtigen,to intend,,,,,,,,,,
der Befund,results,,,,,,,,,,
besorgt,concerned,,,,,,,,,,
das Betriebssystem,operating system,,,,,,,,,,
ausnutzen,to take advantage,,,,,,,,,,
der Beobachter,observer (Beo~),,,,,,,,,,
ausweichen,"to make away, evade, avoid (aus~)",,,,,,,,,,
der Bildschirm,"screen, monitor",,,,,,,,,,
die Brille,glasses,,,,,,,,,,
bergen,"to rescue, hide (b~)",,,,,,,,,,
die Datenverarbeitung,data processing,,,,,,,,,,
charakterisieren,to characterize,,,,,,,,,,
sich begeben,to proceed (sich be~),,,,,,,,,,
die Bemühung,effort (B~),,,,,,,,,,
die Bakterie,bacterium,,,,,,,,,,
beeinträchtigen,"to restrict, damage (be~)",,,,,,,,,,
beseitigen,to eliminate,,,,,,,,,,
begehen,"to commit, make, celebrate (be~)",,,,,,,,,,
ausprobieren,to try out,,,,,,,,,,
die Blüte,blossom,,,,,,,,,,
der Berater,"advisor, consultant",,,,,,,,,,
chronisch,chronic,,,,,,,,,,
bemerkenswert,remarkable,,,,,,,,,,
demonstrieren,to demonstrate,,,,,,,,,,
emotional,emotional,,,,,,,,,,
düster,gloomy,,,,,,,,,,
das Ensemble,ensemble,,,,,,,,,,
durcheinander,"confused, in a mess (d~)",,,,,,,,,,
dreizehn,thirteen,,,,,,,,,,
fressen,to eat (for animals),,,,,,,,,,
erreichbar,"within reach, reachable",,,,,,,,,,
erwecken,"to wake, arouse (er~)",,,,,,,,,,
einlassen,"to let in, get involved",,,,,,,,,,
die Enttäuschung,disappointment,,,,,,,,,,
gemütlich,"comfortable, cosy (g~)",,,,,,,,,,
die Faust,fist,,,,,,,,,,
die Eintragung,"entry, registration (E~)",,,,,,,,,,
erschweren,to make more difficult,,,,,,,,,,
flüchten,"to flee, escape (flü~)",,,,,,,,,,
dokumentieren,to document,,,,,,,,,,
erwachen,to wake up (er~),,,,,,,,,,
erschöpfen,to exhaust,,,,,,,,,,
das Festival,festival (not 'Fest'),,,,,,,,,,
das Gemüse,vegetables,,,,,,,,,,
die Galerie,gallery,,,,,,,,,,
erforschen,"to explore, investigate (erf~)",,,,,,,,,,
effizient,efficient,,,,,,,,,,
der Eigentümer,owner (E~),,,,,,,,,,
das Lokal,"pub, bar (L~)",,,,,,,,,,
der Lärm,noise (L~),,,,,,,,,,
intelligent,intelligent,,,,,,,,,,
der Liter,litre,,,,,,,,,,
gespannt,"eager, anxious, tense",,,,,,,,,,
der Jazz,jazz,,,,,,,,,,
gewissermaßen,"so to speak, as it were (ge~)",,,,,,,,,,
die Höhle,cave,,,,,,,,,,
der Hass,hatred,,,,,,,,,,
gießen,"to water, pour",,,,,,,,,,
die Innenstadt,"town centre, downtown (I~)",,,,,,,,,,
der Konsument,consumer (K~),,,,,,,,,,
der Großvater,grandfather,,,,,,,,,,
landwirtschaftlich,agricultural,,,,,,,,,,
lauschen,"to listen, eavesdrop",,,,,,,,,,
locken,"to lure, tempt",,,,,,,,,,
hervorgehen,"to come from, follow (her~)",,,,,,,,,,
hinüber,"over, across (h~)",,,,,,,,,,
irren,to be wrong,,,,,,,,,,
gleichen,"to be alike, be just like",,,,,,,,,,
die Kohle,coal,,,,,,,,,,
die Genehmigung,"approval, permit, permission (G~)",,,,,,,,,,
das Kloster,"monastery, convent, cloister",,,,,,,,,,
die Grundschule,primary school,,,,,,,,,,
grüßen,to greet (g~),,,,,,,,,,
loswerden,to get rid of,,,,,,,,,,
nass,wet,,,,,,,,,,
der Maßstab,"scale, yardstick, standard (M~)",,,,,,,,,,
die Münze,coin,,,,,,,,,,
realistisch,realistic,,,,,,,,,,
pakistanisch,Pakistani,,,,,,,,,,
das Praktikum,internship,,,,,,,,,,
der Stamm,"trunk, stem, tribe",,,,,,,,,,
spiegeln,"to shine, reflect (s~)",,,,,,,,,,
die Sportart,"(type of) sport, discipline",,,,,,,,,,
mobil,mobile,,,,,,,,,,
schweizerisch,Swiss,,,,,,,,,,
sicherstellen,"to confiscate, guarantee",,,,,,,,,,
stehlen,to steal,,,,,,,,,,
der Schuldner,debtor,,,,,,,,,,
motorisch,motor,,,,,,,,,,
der Rückgang,"fall, decline (R~)",,,,,,,,,,
maßgeblich,"significant, decisive (m~)",,,,,,,,,,
das Netzwerk,network,,,,,,,,,,
philosophisch,philosophical,,,,,,,,,,
die Malerei,painting (M~),,,,,,,,,,
operativ,operative,,,,,,,,,,
der Sack,sack,,,,,,,,,,
sachlich,"objective, matter-of-fact (s~)",,,,,,,,,,
die Materie,matter (M~),,,,,,,,,,
verlegen,embarrassed,,,,,,,,,,
überflüssig,superfluous,,,,,,,,,,
zueinander,to one another (zu~),,,,,,,,,,
die Überprüfung,"screening, check, inspection",,,,,,,,,,
die Zunge,tongue,,,,,,,,,,
unterdessen,meanwhile (u~),,,,,,,,,,
die Versammlung,"meeting, gathering, assembly (V~)",,,,,,,,,,
der Streifen,"stripe, strip",,,,,,,,,,
unsichtbar,invisible,,,,,,,,,,
die Vermutung,"assumption, presumption (V~)",,,,,,,,,,
die Tasse,cup,,,,,,,,,,
der Teppich,carpet,,,,,,,,,,
der Unsinn,nonsense,,,,,,,,,,
überwachen,"to monitor, keep under surveillance",,,,,,,,,,
die Wirtschaftspolitik,economic policy,,,,,,,,,,
voraussichtlich,expected (v~),,,,,,,,,,
die Wäsche,"washing, laundry",,,,,,,,,,
das Verbot,"ban, prohibition",,,,,,,,,,
wovon,"from what, about what",,,,,,,,,,
verbindlich,"binding, friendly",,,,,,,,,,
das Zeug,stuff,,,,,,,,,,
die Werkstatt,"workshop, garage",,,,,,,,,,
umwandeln,"to change, convert (um~)",,,,,,,,,,
der Teufel,devil,,,,,,,,,,
überziehen,"to cover, put on, overdraw (ü~)",,,,,,,,,,
die Anweisung,instruction (An~),,,,,,,,,,
auffällig,conspicuous,,,,,,,,,,
zwischendurch,in between (z~),,,,,,,,,,
die Architektur,architecture,,,,,,,,,,
das Antibiotikum,antibiotic,,,,,,,,,,
zusammenstellen,to put together (not 'zusammensetzen'),,,,,,,,,,
abwenden,"to turn away, avert",,,,,,,,,,
auswerten,"to evaluate, analyse (aus~)",,,,,,,,,,
der Ausgang,"exit, outcome, starting point",,,,,,,,,,
zurücklegen,"to put back, put aside, cover (distance)",,,,,,,,,,
der Ausflug,"outing, trip",,,,,,,,,,
der Aufstieg,"climb, rise (Auf~)",,,,,,,,,,
das Atom,atom,,,,,,,,,,
die Ausstattung,"equipment, provision, furnishings (A~)",,,,,,,,,,
anscheinend,apparent (a~),,,,,,,,,,
der Anzug,suit,,,,,,,,,,
aufbewahren,"to keep, store (auf~)",,,,,,,,,,
abschließend,"concluding, final (a~)",,,,,,,,,,
der Bayer,Bavarian,,,,,,,,,,
ansiedeln,"to settle, establish (an~)",,,,,,,,,,
der Zwang,"force, pressure, compulsion",,,,,,,,,,
zusagen,"to promise, accept (zu~)",,,,,,,,,,
zwangsläufig,inevitable,,,,,,,,,,
aufrecht,"upright, erect",,,,,,,,,,
